address;categoryName;city;image;isAdvertisement;lat;lon;phone;postalCode;reviewsCount;title;star;url;website
"12 Rue de Boulainvilliers, 75016 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipM8VmWPWMKnyaRdMwEPJTwLfxJGgaS_Kf6nrKdB=w1920-h1080-k-no;FALSE;488.529.348;22.760.364;+33 1 42 88 21 84;75016;369;A la Fontaine;4;"https://www.google.com/maps/place/A+la+Fontaine/@48.8529335,2.2738118,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67aaa1a61afa3:0xd1da838ba657ff23!8m2!3d48.8529348!4d2.2760364?hl=fr";facebook.com
"39 Av. Kléber, 75116 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipMucaVa771iBLGDL1vp1EGXAFigNWQl000Zctv_=w1920-h1080-k-no;FALSE;488.687.837;22.916.935;+33 1 47 04 61 40;75116;315;Fleurus Café;4.2;"https://www.google.com/maps/place/Fleurus+Caf%C3%A9/@48.8688257,2.2895767,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fefa3dc6499:0x3c3f578105897024!8m2!3d48.8687837!4d2.2916935?hl=fr";
"2 Rue Poussin, 75016 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipOUet1vMxQxh0QVOqrxE5wLFXj22FowJm-VXLBp=w1920-h1080-k-no;FALSE;488.490.847;22.660.378;+33 1 42 88 78 46;75016;229;Bistrot Poussin;4.1;"https://www.google.com/maps/place/Bistrot+Poussin/@48.8490855,2.2638569,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67aafe7fe1275:0xea778ab4765b6556!8m2!3d48.8490847!4d2.2660378?hl=fr";fr-fr.facebook.com
"8 Quai Saint-Exupéry, 75016 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipPAf01UP0TETx53MZ_I79ZXWW_f5Y6-IXN4qBAC=w1920-h1080-k-no;FALSE;488.379.186;22.650.862;;75016;698;Trinquet Village;4;"https://www.google.com/maps/place/Trinquet+Village/@48.8379307,2.2628702,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67aa2a3968177:0x9519b5e1f83d45e5!8m2!3d48.8379186!4d2.2650862?hl=fr";trinquet-village.fr
"70 Av. Kléber, 75116 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipOY87luMKpqmhFZGaZpC3Z4z_1tloiXAOgKb4rH=w1920-h1080-k-no;FALSE;488.676.098;22.902.267;+33 1 45 53 74 38;75116;138;Le Corona Impérial;4.1;"https://www.google.com/maps/place/Le+Corona+Imp%C3%A9rial/@48.8676402,2.2879646,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66feff462a167:0x2dc81e6a0b3a4710!8m2!3d48.8676098!4d2.2902267?hl=fr";facebook.com
"63 Av. Mozart, 75016 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipOSn6Y3t1FC02Ke5ZX8ffJQTLVqacWDmZc1CnYi=w1920-h1080-k-no;FALSE;488.540.475;22.691.788;+33 1 42 88 24 93;75016;162;Le Macis Café;4.2;"https://www.google.com/maps/place/Le+Macis+Caf%C3%A9/@48.8540485,2.2669859,17z/data=!3m1!4b1!4m5!3m4!1s0x47e665555124ffe5:0x118d603cfae11198!8m2!3d48.8540475!4d2.2691788?hl=fr";macis16.eatbu.com
"24 Boulevard Exelmans, 75016 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipMs6522ySHHjoMLp9skUqrIeGDnpzkqhwbe1ytM=w1920-h1080-k-no;FALSE;488.410.311;22.651.624;+33 9 53 63 92 58;75016;116;Comptoir du 16;3.6;"https://www.google.com/maps/place/Comptoir+du+16/@48.8410566,2.263019,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67aa333fcb351:0x78689df31f29354a!8m2!3d48.8410311!4d2.2651624?hl=fr";comptoirdu16.eatbu.com
"54 Av. Kléber, 75116 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipM-sf5J5TtztgP8ythHnmr4RvAommdubd6TMQyG=w1920-h1080-k-no;FALSE;488.688.506;22.911.856;+33 1 83 91 60 32;75116;217;le Copernic;3.8;"https://www.google.com/maps/place/le+Copernic/@48.8688575,2.2889576,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fefbca6d919:0x61ff3d29e21dd0f4!8m2!3d48.8688506!4d2.2911856?hl=fr";lecopernic-paris.fr
"20 Av. Kléber, 75016 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipNylthqB13QiuC-jvMhCFTFLxJPn6ijRwFh4bD1=w1920-h1080-k-no;FALSE;488.712.024;22.928.914;+33 1 45 57 50 51;75016;152;L'Etoile Vénitienne;4;"https://www.google.com/maps/place/L'Etoile+V%C3%A9nitienne/@48.8712079,2.2906855,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fee8d3cd405:0xc76bf94fcfe5d8a7!8m2!3d48.8712024!4d2.2928914?hl=fr";
"48 Av. de New York, 75016 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipPF6-x-F015G3dwHVYut4KHa-5Y0tq9Gf1Cgwml=w1920-h1080-k-no;FALSE;488.625.659;22.936.261;+33 1 40 76 09 71;75016;941;Le New York;4.3;"https://www.google.com/maps/place/Le+New+York/@48.8625659,2.2914374,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fe40edbd5c7:0xcf02423e50b48e5f!8m2!3d48.8625659!4d2.2936261?hl=fr";lenewyorkrestaurant.fr
"59 Av. Mozart, 75016 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipOGFP0ES7AA2BfskhH50R4PJRoNRjru4YMSLF_h=w1920-h1080-k-no;FALSE;488.545.902;2.269.492;+33 1 42 24 69 05;75016;754;Bô-zinc;4.2;"https://www.google.com/maps/place/B%C3%B4-zinc/@48.8546037,2.2673112,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67aac5ad25faf:0x4467853c7a9e5f67!8m2!3d48.8545902!4d2.269492?hl=fr";
"120 Rue Michel Ange, 75016 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipOtZCv1nF0tRID1fg7utkv0nI3cPgb7iA2_0hQZ=w1920-h1080-k-no;FALSE;488.385.861;22.572.556;+33 1 46 51 22 58;75016;783;Aux Trois Obus;3.6;"https://www.google.com/maps/place/Aux+Trois+Obus/@48.8385948,2.255045,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67abe22fb9a39:0xf2e9b9308ef19f37!8m2!3d48.8385861!4d2.2572556?hl=fr";auxtroisobus.com
"2 Av. de Versailles, 75016 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipNoPQdhlIfvyVwK8vO80td-dR9Gf9Aueo2vYmQ=w1920-h1080-k-no;FALSE;488.512.325;22.780.027;+33 1 45 27 88 63;75016;886;Les Ondes;3.9;"https://www.google.com/maps/place/Les+Ondes/@48.8512646,2.2757752,17z/data=!3m1!4b1!4m5!3m4!1s0x47e670065e2b92df:0x60a1432335b82611!8m2!3d48.8512325!4d2.2780027?hl=fr";
"24 Rue Lauriston, 75116 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipN0taBjuzqZ3Hb7JvPfzO_FKJ7O_6zZ3pkrNJaP=w1920-h1080-k-no;FALSE;488.712.518;22.919.029;+33 1 47 27 31 28;75116;43;Le Dôme;2.8;"https://www.google.com/maps/place/Le+D%C3%B4me/@48.8713003,2.2896452,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fee6db07543:0x1935a84e0d1390af!8m2!3d48.8712518!4d2.2919029?hl=fr";g.page
"29 Rue du Dr Blanche, 75016 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipPeqmRIfOBxt51ZUPXpbeYGgJnRB25Fno0byR3U=w1920-h1080-k-no;FALSE;488.538.177;22.654.976;+33 1 42 24 19 33;75016;213;Le Brandevin;4.3;"https://www.google.com/maps/place/Le+Brandevin/@48.8537733,2.2634007,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67ab20ba8f42b:0x4740f56203f9e186!8m2!3d48.8538177!4d2.2654976?hl=fr";lebrandevin.fr
"3 Pl. de Passy, 75016 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipPrufw7dyDR5qa6AhMm-iCA5TIrQmLcUBcC8Mpd=w1920-h1080-k-no;FALSE;488.576.317;2.277.874;+33 1 42 88 15 19;75016;832;Restaurant Aéro Paris-Passy;3.6;"https://www.google.com/maps/place/Restaurant+A%C3%A9ro+Paris-Passy/@48.8576574,2.275697,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66ffffc3d8d45:0x456468f09d80574!8m2!3d48.8576317!4d2.277874?hl=fr";aero-paris-passy.fr
"41 Av. du Général Sarrail, 75016 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipOXur1xprCk0iWebMCn-l3JGtZVU4Bf1BXhnM0L=w1920-h1080-k-no;FALSE;488.426.806;22.550.998;+33 1 47 43 12 35;75016;218;Les Deux Stades;4;"https://www.google.com/maps/place/Les+Deux+Stades/@48.8426622,2.2529067,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67abf4b96fe8f:0xb0c42f65cb701993!8m2!3d48.8426806!4d2.2550998?hl=fr";
"48 Boulevard Exelmans, 75016 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipMNoTft80MEa57B5Oq7zYdfmF7c-xrzfqIyW2Ap=w1920-h1080-k-no;FALSE;488.419.406;22.631.489;+33 1 42 24 77 18;75016;108;Le Tunnel;4.2;"https://www.google.com/maps/place/Le+Tunnel/@48.8419321,2.2609515,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67abc96573127:0xe1cb8eaad77a4d28!8m2!3d48.8419406!4d2.2631489?hl=fr";
"171 Av. de Versailles, 75016 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipNpfCgVpC1D9HLRV7iBomnTmVEtWG2FvUWD64B1=w1920-h1080-k-no;FALSE;488.404.785;22.650.879;+33 1 73 79 80 65;75016;228;Le Royal Exelmans;3.8;"https://www.google.com/maps/place/Le+Royal+Exelmans/@48.8404566,2.2628759,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67aa32e5b8641:0xe62b42d783f4b394!8m2!3d48.8404785!4d2.2650879?hl=fr";restaurant.digityser.com
"87 Rue de la Pompe, 75116 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipOOFrcfyqWlpWVqojfyBNEQ5r7j5MU_vFSSkY-r=w1920-h1080-k-no;FALSE;488.646.584;22.779.179;+33 1 47 27 84 48;75116;48;Bar et Café Le Montespan;4.3;"https://www.google.com/maps/place/Bar+et+Caf%C3%A9+Le+Montespan/@48.8646584,2.2757292,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66ff884771fb7:0xd30a8b9a99805c8f!8m2!3d48.8646584!4d2.2779179?hl=fr";
"55 Av. Bugeaud, 75016 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipM8lHbLHXBS781FcKOa5Yc4EqpL6jQuFF8HOtre=w1920-h1080-k-no;FALSE;488.711.853;22.780.681;+33 893 02 53 54;75016;191;Brasserie de la Porte Dauphine;3.5;"https://www.google.com/maps/place/Brasserie+de+la+Porte+Dauphine/@48.8711904,2.275882,17z/data=!3m1!4b1!4m5!3m4!1s0x47e665589fca6ca1:0x14d61e58302d2f26!8m2!3d48.8711853!4d2.2780681?hl=fr";
"53 Rue d'Auteuil, 75016 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipNrVp4KQdPlVlIAL_mnnE_QIpm53o9xzQBj79Lc=w1920-h1080-k-no-pi-0-ya319.80988-ro-0-fo100;FALSE;488.478.321;22.643.509;+33 1 42 88 31 70;75016;353;Le Fétiche;4;"https://www.google.com/maps/place/Le+F%C3%A9tiche/@48.8477948,2.262146,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67aa98a90a649:0x3b1dd5c9a2d158a3!8m2!3d48.8478321!4d2.2643509?hl=fr";lefetiche.unblog.fr
"2 Rue de Passy, 75016 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipNuuzhr4lKLaGFgxfi_7p7K_yJz8WbFllAp068L=w1920-h1080-k-no;FALSE;488.585.452;22.842.953;+33 1 42 88 31 02;75016;383;Le Passy (Bar-restaurant);4;"https://www.google.com/maps/place/Le+Passy+(Bar-restaurant)/@48.8585424,2.282061,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66ffd94ce81c7:0x7f149bed56678e51!8m2!3d48.8585452!4d2.2842953?hl=fr";lepassy.fr
"15 Pl. Richard Baret, 75017 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipMCL5_kOjBWA_5p_9H6XUim3-kIj387tz0vGt8t=w1920-h1080-k-no;FALSE;488.840.596;23.217.083;+33 1 43 87 64 51;75017;972;Augustin;4.4;"https://www.google.com/maps/place/Augustin/@48.8840596,2.3195196,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fb31b365335:0x101e3632c294d75e!8m2!3d48.8840596!4d2.3217083?hl=fr";facebook.com
"19 Bd Gouvion-Saint-Cyr, 75017 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipNWtZvCbXhcnzpWjTlgMrpDUG1GujNDvIqk1la9=w1920-h1080-k-no;FALSE;488.841.569;22.895.776;;75017;66;Bar Le Galvani;4.2;"https://www.google.com/maps/place/Bar+Le+Galvani/@48.8841737,2.2874117,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f8e3bbea817:0x92abe886168fcb40!8m2!3d48.8841569!4d2.2895776?hl=fr";
"28 Pl. Saint-Ferdinand, 75017 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipO1jkA_dqyMirsl77NyMJZqybFgvS2nyqHpEWqC=w1920-h1080-k-no;FALSE;48.878.171;22.884.489;+33 1 45 74 11 24;75017;734;La Maison;4.1;"https://www.google.com/maps/place/La+Maison/@48.8782028,2.2862279,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f8d374bd341:0xca9f7c1612e6fcd2!8m2!3d48.878171!4d2.2884489?hl=fr";cafelamaison.com
"1 Pl. du Maréchal Juin, 75017 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipNn-x2uidrNf-xieaXxoiBqqXvGXRSl63hlMvw=w1920-h1080-k-no;FALSE;488.846.929;22.981.223;+33 1 47 63 62 04;75017;841;Royal Pereire;3.5;"https://www.google.com/maps/place/Royal+Pereire/@48.8846368,2.2958719,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f96e14eece7:0x288247b0c8cf3796!8m2!3d48.8846929!4d2.2981223?hl=fr";
"98 Rue de Lévis, 75017 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipOih0PUUPBuc10BUqKovH33mkuxq70ubNDGUej_=w1920-h1080-k-no;FALSE;488.851.516;2.311.088;+33 1 47 63 88 98;75017;124;Au Clair de Lune;4.2;"https://www.google.com/maps/place/Au+Clair+de+Lune/@48.8851433,2.30889,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fbaf0fff94d:0xc249a53e72cda6c8!8m2!3d48.8851516!4d2.311088?hl=fr";
"62 Rue Legendre, 75017 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipMj3e5sLPWShfbw8VZHAGdwSv5gYZgwumFiyobo=w1920-h1080-k-no;FALSE;488.854.033;23.165.173;+33 1 47 63 30 46;75017;341;Le Progrès;4.4;"https://www.google.com/maps/place/Le+Progr%C3%A8s/@48.8853872,2.3143521,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fb0d6d9d2cb:0x8fc569b329b2c7c6!8m2!3d48.8854033!4d2.3165173?hl=fr";restaurant-argentin-paris.fr
"13 Rue de Montenotte, 75017 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipN4AcVofImonvV7CVKWTo5IcQcJB_WhZR9NTJmB=w1920-h1080-k-no;FALSE;488.771.273;229.486;+33 1 45 74 56 30;75017;938;La Placette Paris;4.1;"https://www.google.com/maps/place/La+Placette+Paris/@48.8771272,2.2926712,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fecb2202341:0x9ea3008a4f230c4d!8m2!3d48.8771273!4d2.29486?hl=fr";facebook.com
"73 Rue Guy Môquet, 75017 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipPITeYWnvb5d8YhDvcVUGYGkmeUk60xf0LMwplb=w1920-h1080-k-no;FALSE;48.892.999;23.268.794;+33 9 62 61 26 34;75017;459;La Chope;3.9;"https://www.google.com/maps/place/La+Chope/@48.8930497,2.3246654,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e5492da2ad9:0x9658d037d0f32138!8m2!3d48.892999!4d2.3268794?hl=fr";lachope-guymoquet.fr
"22 Rue de la Terrasse, 75017 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipOhVuDxBAbJGJ03c006-ogw8imgHegeWTewM-kS=w1920-h1080-k-no;FALSE;488.824.995;23.146.719;+33 1 42 27 30 03;75017;517;Le Village Café;3.9;"https://www.google.com/maps/place/Le+Village+Caf%C3%A9/@48.8825042,2.3124778,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fb0cf43a58f:0x1fe7ae5dc16f4823!8m2!3d48.8824995!4d2.3146719?hl=fr";levillagecafe.fr
"62 Bd des Batignolles, 75017 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipNMs6CmZ0-cF7-b2Aps1dvLzwiS3uPQhqbYhb85=w1920-h1080-k-no;FALSE;48.882.456;23.211.335;+33 1 45 22 43 25;75017;234;Brasserie Le Paris Rome;3.7;"https://www.google.com/maps/place/Brasserie+Le+Paris+Rome/@48.8825,2.3189224,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fb37806b577:0x7baba0b8ca0ad6de!8m2!3d48.882456!4d2.3211335?hl=fr";
"36 Rue de Lévis, 75017 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipO-sVYlpUEfdScKPSmkDmExOxVkeZXCU0pjpAvE=w1920-h1080-k-no;FALSE;488.830.726;23.146.429;+33 1 47 64 36 95;75017;94;La Succursale;4.3;"https://www.google.com/maps/place/La+Succursale/@48.8830863,2.3124837,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6701a59751f11:0x15f53d445f6e819f!8m2!3d48.8830726!4d2.3146429?hl=fr";
"45 Av. de Wagram, 75017 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipNfpja5BrA0Zf732Vs3s9cgNfvP2EqYrYUIrkdf=w1920-h1080-k-no;FALSE;488.772.132;22.972.502;+33 1 45 72 50 67;75017;242;Le P'tit Wagram;4;"https://www.google.com/maps/place/Le+P'tit+Wagram/@48.8772222,2.2950335,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f94cb1fa0d3:0x855337258ba3a258!8m2!3d48.8772132!4d2.2972502?hl=fr";
"55 Bd Pereire, 75017 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipMyqgGmZiF1cWJ3XzFadS89UmL1RS9ZS6rMvjVD=w1920-h1080-k-no;FALSE;488.874.219;2.307.423;+33 1 47 63 15 84;75017;105;Le Tocqueville;3.7;"https://www.google.com/maps/place/Le+Tocqueville/@48.8874152,2.3052433,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fa356841145:0xcbff3f00c082325e!8m2!3d48.8874219!4d2.307423?hl=fr";letocqueville.business.site
"143 Rue Cardinet, 75017 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipMYltFGbdowno5DlhsSqmwSOL21QB4dTDApb055=w1920-h1080-k-no;FALSE;488.870.952;23.136.081;+33 1 43 18 08 00;75017;133;Les Amateurs;4.5;"https://www.google.com/maps/place/Les+Amateurs/@48.8870812,2.3113751,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fcb1a60a8f1:0xa9dcae68d33728e0!8m2!3d48.8870952!4d2.3136081?hl=fr";facebook.com
"134 Av. de Clichy, 75017 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipMa7ZmMJs1lJAqqMJwPifdpINW-NWR8Wx5Dw6M=w1920-h1080-k-no;FALSE;48.890.714;2.320.245;+33 1 48 24 55 61;75017;134;Louise XVII;4.2;"https://www.google.com/maps/place/Louise+XVII/@48.8907358,2.3180867,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fac15f124bf:0x5ae9b1511721c1c5!8m2!3d48.890714!4d2.320245?hl=fr";
"17 Rue des Batignolles, 75017 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipOhJ5i44g4BgxaKcNvz5q1BLNnQl8s9hJ5WRJpz=w1920-h1080-k-no-pi0-ya312.4971-ro-0-fo100;FALSE;488.842.012;23.216.042;+33 1 43 87 77 80;75017;581;Terrasse 17;3.9;"https://www.google.com/maps/place/Terrasse+17/@48.8841909,2.3194005,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fb31bf28439:0x4f6143208694bca7!8m2!3d48.8842012!4d2.3216042?hl=fr";terrasse17.com
"4 Rue d'Orsel, 75018 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipONMcAOvdGJ0A-ft-dTqEyz8G-OOJwa-BbhAxKu=w1920-h1080-k-no;FALSE;488.841.405;23.462.702;+33 1 46 06 09 91;75018;56;Café d’orsel;4.5;"https://www.google.com/maps/place/Caf%C3%A9+d%E2%80%99orsel/@48.8841467,2.344086,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e42808b913f:0xa5b32ca810e41b34!8m2!3d48.8841405!4d2.3462702?hl=fr";
"128 Bis Bd de Clichy, 75018 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipNOjqWum_ngqWU5Nmk8c0kiuKxLedJKirmlYSqv=w1920-h1080-k-no;FALSE;488.846.288;23.291.171;+33 1 42 94 99 65;75018;498;Clichy's Tavern | Brasserie Paris 18 - Commande en ligne;4;"https://www.google.com/maps/place/Clichy's+Tavern+%7C+Brasserie+Paris+18+-+Commande+en+ligne/@48.8846304,2.3269268,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e4dd1050a69:0xf063987e30ad1275!8m2!3d48.8846288!4d2.3291171?hl=fr";clichys-tavern.fr
"216 Rue Marcadet, 75018 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipOdU-Lj-9moOqLdTRHpddmA0u0DN8D47HS6aZMO=w1920-h1080-k-no;FALSE;488.919.763;23.333.825;+33 1 46 06 61 18;75018;506;Le Brio;4.4;"https://www.google.com/maps/place/Le+Brio/@48.8919763,2.3311938,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e6414aee8df:0x14016d007f6635d9!8m2!3d48.8919763!4d2.3333825?hl=fr";
"18 Rue du Poteau, 75018 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipMAEiRVeJvviEdg6B_WsfjryLHx8hMQOvPK_upu=w1920-h1080-k-no;FALSE;488.935.309;23.427.196;+33 1 42 52 13 90;75018;2;Bar Brasserie le Reinitas Paris 18e Rue Du Poteau;4.5;"https://www.google.com/maps/place/Bar+Brasserie+le+Reinitas+Paris+18e+Rue+Du+Poteau/@48.8935437,2.3405488,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f4b24e6d617:0x567b9740a3da5d83!8m2!3d48.8935309!4d2.3427196?hl=fr";lereinitas18.com
"38 Bd de Clichy, 75018 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipMwBQghT_4VDEFWA7nPmIieK9R1xUMTGNZp2PaJ=w1920-h1080-k-no;FALSE;488.829.634;23.362.058;+33 1 42 52 36 00;75018;548;L'Époque;3.9;"https://www.google.com/maps/place/L'%C3%89poque/@48.8829674,2.3339519,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e458d62fdef:0x3f0ee8dbbda2dd35!8m2!3d48.8829634!4d2.3362058?hl=fr";
"2 Bd Barbès, 75018 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipPCwTqssYN1Wfp7Tm9Uz37pw4GAmiCnEARlKuBw=w1920-h1080-k-no;FALSE;488.839.716;23.497.376;+33 1 42 64 52 23;75018;1826;Brasserie Barbès;3.7;"https://www.google.com/maps/place/Brasserie+Barb%C3%A8s/@48.8839705,2.3475182,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e68fee1fee1:0x95ee130792c8bdb5!8m2!3d48.8839716!4d2.3497376?hl=fr";brasseriebarbes.com
"12 Rue Lepic, 75018 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipOU_FHUXLsLA_PxVvoTdZhEAEFj7dEHj6DU9eY5=w1920-h1080-k-no;FALSE;488.844.148;23.335.619;+33 1 42 57 84 96;75018;222;Lux Bar;4;"https://www.google.com/maps/place/Lux+Bar/@48.8844375,2.3313965,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e4fa89dcbff:0xf26044b01e85cc84!8m2!3d48.8844148!4d2.3335619?hl=fr";
"26 Rue Duhesme, 75018 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipOMLkE2MBRztCPU8wVhQsHU6InczDMr2fc3GmeE=w1920-h1080-k-no;FALSE;488.910.804;23.394.793;+33 1 46 06 11 65;75018;438;L'Étoile de Montmartre;3.9;"https://www.google.com/maps/place/L'%C3%89toile+de+Montmartre/@48.8910675,2.3372821,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e5bda0d181b:0x5a88e1545afdbbbb!8m2!3d48.8910804!4d2.3394793?hl=fr";facebook.com
"155 Av. Jean Jaurès, 75019 Paris, France";Brasserie;Paris;https://lh3.googleusercontent.com/proxy/TDRRxjewDGNucFvV-ZclLJpQCN8IxXDxAqUpQlrIoFZsEQIeqPDX5aRzHtwfmDNzWWHDlwby95aEEtg4xkKnEVM6M8xWdjQtcoPcP7q-Kl5H7OdMbMatqZMnSPJvR9oQH7mchg-udHi7f1F9-QdRYR4I5YawkE2yNkUSORwwSBLj=w1920-h1080-k-no;FALSE;48.887.149;23.862.413;+33 1 40 40 91 51;75019;29;Rendez-Vous des Chauffeurs;4.5;"https://www.google.com/maps/place/Rendez-Vous+des+Chauffeurs/@48.8871452,2.3840539,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66dcf36f26231:0xe52e77d0230168cf!8m2!3d48.887149!4d2.3862413?hl=fr";
"102 Av. de Flandre, 75019 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipPa0gYeZu_XoTZyWg8K5vNH7mOze63H5cQSza_D=w1920-h1080-k-no;FALSE;488.909.881;23.776.315;+33 1 40 36 52 84;75019;263;Le cadre noir;3.7;"https://www.google.com/maps/place/Le+cadre+noir/@48.8909766,2.3754614,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66dd3d7643ed7:0xb9a2e4a47e2998ed!8m2!3d48.8909881!4d2.3776315?hl=fr";
"334 Rue des Pyrénées, 75020 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipP8KDzBKESPC0hdWEwr7hpP9cNVhxTFhv1FibAs=w1920-h1080-k-no;FALSE;488.734.225;23.902.261;+33 1 46 36 65 58;75020;458;Les Rigoles;3.9;"https://www.google.com/maps/place/Les+Rigoles/@48.8733926,2.3880796,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66deada5b70a9:0xc762132592160cb5!8m2!3d48.8734225!4d2.3902261?hl=fr";lesrigoles.com
