address;categoryName;city;imageUrls/0;isAdvertisement;location/lat;location/lng;phone;postalCode;reviewsCount;title;totalScore;url;website
"8 Rue de Picardie, 75003 Paris, France";Bar à vin;Paris;https://lh5.googleusercontent.com/p/AF1QipMobl_KGIF0vROL6G4uzZ-Ha7be-zIykC15F2Je=w1920-h1080-k-no;FALSE;488.633.978;23.623.775;+33 1 57 40 67 76;75003;101;Monsieur Henri;4.5;"https://www.google.com/maps/place/Monsieur+Henri/@48.8633333,2.3603113,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e067d88e80b:0x3f06e8f24ff76226!8m2!3d48.8633978!4d2.3623775?hl=fr";fr-fr.facebook.com
"98 Rue de Turenne, 75003 Paris, France";Bar à vin;Paris;https://lh5.googleusercontent.com/p/AF1QipMj7ktNr14jufMrnFKO0zbH8-UHLO5cg3amTEkg=w1920-h1080-k-no;FALSE;488.623.526;23.647.507;+33 6 22 50 92 38;75003;37;LuckyBastard;4.2;"https://www.google.com/maps/place/LuckyBastard/@48.8623506,2.3626627,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e071e8c569f:0x236e7e07541097b0!8m2!3d48.8623526!4d2.3647507?hl=fr";facebook.com
"102 Rue du Temple, 75003 Paris, France";Bar à vin;Paris;https://lh5.googleusercontent.com/p/AF1QipPfYEU3QbWLUvW4VnWtZ7IPY0RMEk9JZevmI6hM=w1920-h1080-k-no;FALSE;48.862.385;23.575.357;+33 6 70 63 78 19;75003;39;La Cave des Frérots;5;"https://www.google.com/maps/place/La+Cave+des+Fr%C3%A9rots/@48.8623675,2.3553868,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fffbd0c58e7:0xd204ef5a08bf877e!8m2!3d48.862385!4d2.3575357?hl=fr";
"2 Imp. Berthaud, 75003 Paris, France";Bar à vin;Paris;https://lh5.googleusercontent.com/p/AF1QipO0wVueOISJiuta49HTrqizSyJV7UsH9as1THNS=w1920-h1080-k-no;FALSE;488.613.578;23.537.111;+33 6 32 99 63 97;75003;259;Poupée;4;"https://www.google.com/maps/place/Poup%C3%A9e/@48.8613417,2.3515875,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1b66822b4d:0x233de6c79f22eb49!8m2!3d48.8613578!4d2.3537111?hl=fr";facebook.com
"1 Rue Théophile Roussel, 75012 Paris, France";Bar à vin;Paris;https://lh5.googleusercontent.com/p/AF1QipNt7xkuTe0R2psimT28aZ7latq72ht5Wr12BDix=w1920-h1080-k-no;FALSE;488.494.724;23.773.749;+33 1 43 43 14 32;75012;906;Le Baron Rouge;4.7;"https://www.google.com/maps/place/Le+Baron+Rouge/@48.8494694,2.3751849,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67205f57e3735:0xaab153f4064d4b4a!8m2!3d48.8494724!4d2.3773749?hl=fr";lebaronrouge.net
"7 Pl. de la Sorbonne, 75005 Paris, France";Bar-tabac;Paris;https://lh5.googleusercontent.com/p/AF1QipPVicXX_caNu4CwrPKvrpWYEf6EeS50qPFpQT9w=w1920-h1080-k-no;FALSE;48.848.519;23.420.411;;75005;163;Tabac de la Sorbonne Petite Brasserie Terrasse Happy Hours FDJ VAPE;3.2;"https://www.google.com/maps/place/Tabac+de+la+Sorbonne+Petite+Brasserie+Terrasse+Happy+Hours+FDJ+VAPE/@48.8485336,2.3397945,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671dd0972c73d:0x90e2ac27d40aff09!8m2!3d48.848519!4d2.3420411?hl=fr";
"102 Rue Montorgueil, 75002 Paris, France";Bar-tabac;Paris;https://lh5.googleusercontent.com/p/AF1QipNsgnEWRoXFvXpUGiWYw2J-nvBXyqeyVm8oQMhf=w1920-h1080-k-no;FALSE;488.662.667;23.472.438;+33 1 42 33 45 28;75002;105;Le Havane;3.7;"https://www.google.com/maps/place/Le+Havane/@48.8662566,2.3451054,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e178819cc3b:0xaa78e9bb1bced0a9!8m2!3d48.8662667!4d2.3472438?hl=fr";
"120 Rue d'Aboukir, 75002 Paris, France";Bar-tabac;Paris;https://lh5.googleusercontent.com/p/AF1QipMGhblWDA5hsBd1ExBGsg3is4TDvkOiXu3YmuK8=w1920-h1080-k-no;FALSE;488.687.929;23.506.699;+33 1 42 33 88 06;75002;4;Le New Rallye - Paris;3.8;"https://www.google.com/maps/place/Le+New+Rallye+-+Paris/@48.8687943,2.3484802,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e16d42ade7f:0x6bcb2e4ec7b5c24d!8m2!3d48.8687929!4d2.3506699?hl=fr";
"16 Rue Saint-Marc, 75002 Paris, France";Bar-tabac;Paris;https://lh5.googleusercontent.com/p/AF1QipM_doOcbEVH4o-mYeEM2phEFNWOpce-s9e5YkuO=w1920-h1080-k-no;FALSE;488.704.761;2.340.512;+33 7 77 33 19 23;75002;68;L'Athéna Bar - Restaurant et Tabac;4.5;"https://www.google.com/maps/place/L'Ath%C3%A9na+Bar+-+Restaurant+et+Tabac/@48.8704755,2.3383231,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3c0c051961:0x62deb642a265d3e7!8m2!3d48.8704761!4d2.340512?hl=fr";facebook.com
"14 Rue Montmartre, 75001 Paris, France";Bar-tabac;Paris;https://lh5.googleusercontent.com/p/AF1QipPJSBiB3jIEtWEn8Kh8WhPewD99o8J16lwaho0w=w1920-h1080-k-no;FALSE;488.637.849;23.458.244;+33 1 42 36 08 93;75001;31;Le Café Saint-Eustache;4;"https://www.google.com/maps/place/Le+Caf%C3%A9+Saint-Eustache/@48.8637937,2.3436689,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f6ec8a66fdd:0xc4eb78235bb6c824!8m2!3d48.8637849!4d2.3458244?hl=fr";
"19 Rue Étienne Marcel, 75001 Paris, France";Bar-tabac;Paris;https://lh5.googleusercontent.com/p/AF1QipMWrn0cN8x1pmDMtUap46MPXUMngP976GrgYNQ9=w1920-h1080-k-no;FALSE;488.639.257;23.484.072;+33 1 42 33 15 95;75001;43;Le Saint Amour;4.2;"https://www.google.com/maps/place/Le+Saint+Amour/@48.8638898,2.3461989,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e19a8c28e2d:0xb153e6ae21f7af67!8m2!3d48.8639257!4d2.3484072?hl=fr";
"46 Rue Pastourelle, 75003 Paris, France";Bar-tabac;Paris;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QKIK0VMklyiK0hkr_i4TUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=55.734135&pitch=0&thumbfov=100;FALSE;488.633.225;23.586.086;;75003;13;Le Savoie;4.2;"https://www.google.com/maps/place/Le+Savoie/@48.8632907,2.3563915,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e04fcf67345:0xc356f96fbdbee4e!8m2!3d48.8633225!4d2.3586086?hl=fr";maisondesavoie.com
"43 Rue de Bretagne, 75003 Paris, France";Bar-tabac;Paris;https://lh5.googleusercontent.com/p/AF1QipOyPTO28xKGqUKzZDch6Lx1GjzVBjBY10tyfQze=w1920-h1080-k-no;FALSE;488.631.522;23.617.781;+33 1 42 72 62 36;75003;53;Le Lutetia;4.1;"https://www.google.com/maps/place/Le+Lutetia/@48.8631521,2.3595893,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e042bca97f3:0xd2c6cad5fdfefd4b!8m2!3d48.8631522!4d2.3617781?hl=fr";
"203 Rue du Temple, 75003 Paris, France";Bar-tabac;Paris;https://lh5.googleusercontent.com/p/AF1QipMUgEJDWo0L9J97uemts3ZjmiJnOi6DRzbHSi9B=w1920-h1080-k-no;FALSE;488.670.888;23.621.816;+33 1 42 72 12 21;75003;50;Tabac du Temple - Brasserie République;3.6;"https://www.google.com/maps/place/Tabac+du+Temple+-+Brasserie+R%C3%A9publique/@48.8670887,2.359993,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e0f4ac2fe63:0x1833ccdf46afa3f6!8m2!3d48.8670888!4d2.3621816?hl=fr";tabacdutemple.business.site
"8 Rue du Marché Saint-Honoré, 75001 Paris, France";Bistro;Paris;https://lh5.googleusercontent.com/p/AF1QipOkyfHcPvoeb-mk4KSjTzPuJ6U1ax4AUXaf_GtF=w1920-h1080-k-no;FALSE;488.660.824;23.313.102;+33 1 42 61 02 45;75001;133;Au Bistro;4.2;"https://www.google.com/maps/place/Au+Bistro/@48.8660475,2.3290985,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e2fd2eff221:0x9b98fb71b635ccfc!8m2!3d48.8660824!4d2.3313102?hl=fr";aubistroparis.fr
"27 Rue du Pont Neuf, 75001 Paris, France";Bistro;Paris;https://lh5.googleusercontent.com/p/AF1QipPl-NCDEHBmLvj07NgN1-EBRYohkhHH35j0CYBr=w1920-h1080-k-no;FALSE;488.609.541;23.445.755;+33 1 40 26 30 74;75001;524;Le Mimosa;4;"https://www.google.com/maps/place/Le+Mimosa/@48.8609454,2.3424157,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e21fc8b0109:0x120851d5fb0b1312!8m2!3d48.8609541!4d2.3445755?hl=fr";mimosa-paris.fr
"146 Rue Montmartre, 75002 Paris, France";Bistro;Paris;https://lh5.googleusercontent.com/p/AF1QipOqfrxJkHTtBzsEC_vuapYxDCz6xc1frJ47B3g2=w1920-h1080-k-no;FALSE;488.691.686;23.433.215;+33 1 42 33 35 04;75002;396;Le Bistrot du Croissant;3.8;"https://www.google.com/maps/place/Le+Bistrot+du+Croissant/@48.8691667,2.3411446,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3daf2cad81:0x8f45d4f62e97b99b!8m2!3d48.8691686!4d2.3433215?hl=fr";bistrotducroissant.fr
"28 Rue Coquillière, 75001 Paris, France";Bistro;Paris;https://lh5.googleusercontent.com/p/AF1QipNv_uOlaoiLcnzU-cLo4z6NlRUdTtN-GcLYYU7X=w1920-h1080-k-no;FALSE;488.641.617;23.418.219;+33 1 42 36 93 89;75001;90;À la Cloche des Halles;4.1;"https://www.google.com/maps/place/%C3%80+la+Cloche+des+Halles/@48.864179,2.339609,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e2305c22fcb:0x2eb792e48b564ba4!8m2!3d48.8641617!4d2.3418219?hl=fr";
"5 Rue Bertin Poirée, 75001 Paris, France";Bistro;Paris;https://lh5.googleusercontent.com/p/AF1QipOgc7K1VOXfjIm-2t0hhAdL7TTyXLndKN9B5po=w1920-h1080-k-no;FALSE;488.584.441;23.445.491;+33 1 44 76 06 65;75001;69;Bar a La Tour;4.1;"https://www.google.com/maps/place/Bar+a+La+Tour/@48.8584314,2.3424114,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e202a02c645:0x4b067ed7c9e21c0c!8m2!3d48.8584441!4d2.3445491?hl=fr";
"8 Rue Étienne Marcel, 75002 Paris, France";Bistro;Paris;https://lh5.googleusercontent.com/p/AF1QipM2Mw0ZLIotJaUWIcCaBVRVbKX66aO4BcMUVfgA=w1920-h1080-k-no;FALSE;48.863.716;23.501.563;+33 9 50 01 29 55;75002;439;L'Engrenage;3.8;"https://www.google.com/maps/place/L'Engrenage/@48.8637252,2.3479724,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e19828bfdb9:0xf7ff74bd2aefd7e4!8m2!3d48.863716!4d2.3501563?hl=fr";facebook.com
"143 Rue Saint-Denis, 75002 Paris, France";Bistro;Paris;https://lh5.googleusercontent.com/p/AF1QipO01G96WOwSHJ9v8uBHx3atnGVtTekxQ88CjecN=w1920-h1080-k-no;FALSE;488.646.122;23.501.041;+33 1 40 13 04 64;75002;85;Le Royal Bar;3.5;"https://www.google.com/maps/place/Le+Royal+Bar/@48.8646121,2.3479159,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1991707791:0x916bae95b3b06198!8m2!3d48.8646122!4d2.3501041?hl=fr";
"47 Rue de Richelieu, 75001 Paris, France";Bistro;Paris;https://lh5.googleusercontent.com/p/AF1QipPzgrgaNOW8qcdudfCEIk2A497BDrj3BRymlvkI=w1920-h1080-k-no;FALSE;488.662.527;23.370.521;+33 1 42 97 46 49;75001;287;Juveniles;4.6;"https://www.google.com/maps/place/Juveniles/@48.866245,2.3348767,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e24d4865485:0x23b4147f1dcaaa91!8m2!3d48.8662527!4d2.3370521?hl=fr";juvenileswinebar.com
"149 Rue Montmartre, 75002 Paris, France";Bistro;Paris;https://lh5.googleusercontent.com/p/AF1QipPVwHgiRyQvI1CdsB3BkHBKEvgDr4fYPIv1Fk1W=w1920-h1080-k-no;FALSE;48.870.323;2.342.493;+33 893 02 54 17;75002;1126;La Java;4;"https://www.google.com/maps/place/La+Java/@48.870323,2.3403033,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3c3502ffed:0xe2a6f97687bf57b4!8m2!3d48.870323!4d2.342493?hl=fr";bistro-lajava.fr
"2 à 7 Galerie de Nemours, 2 Place Colette, 75001 Paris, France";Bistro;Paris;https://lh5.googleusercontent.com/p/AF1QipPLe8qmWzy7WkDc1HEKI1JmfEagNt2k9i5TONrP=w1920-h1080-k-no;FALSE;488.630.568;23.365.269;+33 1 42 61 34 14;75001;896;Le Nemours;4.1;"https://www.google.com/maps/place/Le+Nemours/@48.8630568,2.3343382,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e25b40c80bd:0x388be35c6c660598!8m2!3d48.8630568!4d2.3365269?hl=fr";lenemours.paris
"20 Rue du 4 septembre, 75002 Paris, France";Bistro;Paris;https://lh5.googleusercontent.com/p/AF1QipM62jBrRAwozqGv6a8IsjVxJbj-HNhEHQ-ZzXnx=w1920-h1080-k-no-pi0-ya280-ro0-fo100;FALSE;488.698.353;23.358.772;+33 1 42 65 57 29;75002;786;La Bombe;3.7;"https://www.google.com/maps/place/La+Bombe/@48.8698358,2.3336452,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3a69d8c02f:0xd451c414a3bba091!8m2!3d48.8698353!4d2.3358772?hl=fr";labombeparis.fr
"64 Rue des Lombards, 75001 Paris, France";Bistro;Paris;https://lh5.googleusercontent.com/p/AF1QipOUBBOxdOl0IdZrxBw1TP6J8DcEmaLRMwhczvQn=w1920-h1080-k-no;FALSE;48.859.916;23.475.139;+33 1 42 33 81 84;75001;1276;Au Diable des Lombards;3.8;"https://www.google.com/maps/place/Au+Diable+des+Lombards/@48.859916,2.3453252,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1f1fc74cef:0x3f172f7030a1523!8m2!3d48.859916!4d2.3475139?hl=fr";alleztousaudiable.fr
"127 Rue Montmartre, 75002 Paris, France";Bistro;Paris;https://lh5.googleusercontent.com/p/AF1QipM5MPPaj8drN_-32d9iJQIUJkBdp6n3U9cFgyAU=w1920-h1080-k-no;FALSE;488.691.931;23.429.864;+33 9 52 06 53 90;75002;112;La Petite Bourse;4.5;"https://www.google.com/maps/place/La+Petite+Bourse/@48.8691993,2.3408018,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3daea0958d:0xc9e871be8867542e!8m2!3d48.8691931!4d2.3429864?hl=fr";
"105 Bd de Sébastopol, 75002 Paris, France";Bistro;Paris;https://lh5.googleusercontent.com/p/AF1QipNz-LeJYMPYdFFRIEDoCpuun4fCWe8ANnAU4jRy=w1920-h1080-k-no;FALSE;488.664.003;23.523.965;+33 1 42 33 96 54;75002;545;Capitole café - brasserie;3.7;"https://www.google.com/maps/place/Capitole+caf%C3%A9+-+brasserie/@48.8664461,2.3500165,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e109e52e5cf:0xe63cd3171d07ff97!8m2!3d48.8664003!4d2.3523965?hl=fr";capitolecafe.com
"6 Rue Dupetit-Thouars, 75003 Paris, France";Bistro;Paris;https://lh5.googleusercontent.com/p/AF1QipMlN4aNqMwC_3SKAWfgCeZkYsVzkaxMJiazGmAQ=w1920-h1080-k-no;FALSE;488.650.976;23.625.549;+33 1 44 93 40 95;75003;326;Le croco du marais;3.3;"https://www.google.com/maps/place/Le+croco+du+marais/@48.8651034,2.3603614,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671fdfc87368f:0x7a1b7c126d66a8b3!8m2!3d48.8650976!4d2.3625549?hl=fr";crocodumarais.fr
"64 Rue Rambuteau, 75003 Paris, France";Bistro;Paris;https://lh5.googleusercontent.com/p/AF1QipPeN8cOZ2aYmqG0oGcqPrQqh0SFD5rqmlXxQAtw=w1920-h1080-k-no;FALSE;48.861.923;23.508.208;+33 1 48 87 58 67;75003;587;Hall1900 bistrot corse;3.9;"https://www.google.com/maps/place/Hall1900+bistrot+corse/@48.8619444,2.3486446,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1be4a04bd5:0xbbd4744c167e4578!8m2!3d48.861923!4d2.3508208?hl=fr";
"56 Rue des Archives, 75004 Paris, France";Bistro;Paris;https://lh5.googleusercontent.com/p/AF1QipM3fZSyaXAH-KxXeNVZwueKrRYS2IlN85rjtmhr=w1920-h1080-k-no;FALSE;488.599.378;23.569.275;+33 1 48 87 94 68;75004;614;Au Cœur du Marais;4.1;"https://www.google.com/maps/place/Au+C%C5%93ur+du+Marais/@48.8599617,2.3547052,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e0346825241:0x56aa0ec4f5025dcc!8m2!3d48.8599378!4d2.3569275?hl=fr";
"1 Bd du Temple, 75003 Paris, France";Bistro;Paris;https://lh5.googleusercontent.com/p/AF1QipOzOzTh0_nxR-WiWrTvT47izFFed66MdoviJ5UT=w1920-h1080-k-no;FALSE;488.630.832;23.664.995;+33 9 75 91 23 95;75003;327;Le Barricou;4.2;"https://www.google.com/maps/place/Le+Barricou/@48.863148,2.3642553,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e077400324f:0xbe80c0c3fecac9a2!8m2!3d48.8630832!4d2.3664995?hl=fr";lebarricou75003.fr
"13 Rue au Maire, 75003 Paris, France";Boîte gay;Paris;https://lh5.googleusercontent.com/p/AF1QipPAXj0vDoCJxK7GMg5DuNRIMisXecAMC2MGdc1s=w1920-h1080-k-no;FALSE;488.645.185;23.567.957;+33 1 42 72 17 78;75003;197;La Boîte à Frissons;2.9;"https://www.google.com/maps/place/La+Bo%C3%AEte+%C3%A0+Frissons/@48.864509,2.3546023,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e0536d05bf5:0x638ab26ff6bb874d!8m2!3d48.8645185!4d2.3567957?hl=fr";boite-a-frissons.fr
"3 Rue des Gobelins, 75013 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipOAEGAGeXZVGI48n0lO5KNLWdHxeJmjGeZSVMww=w1920-h1080-k-no;FALSE;488.357.483;23.522.144;+33 1 47 07 23 46;75013;278;Les Frangins;4.4;"https://www.google.com/maps/place/Les+Frangins/@48.8357304,2.3499745,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67192cd7f366b:0xc7e8616210100bb2!8m2!3d48.8357483!4d2.3522144?hl=fr";restaurant-les-frangins.fr
"1 Pl. du Châtelet, 75001 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipPJDo0VnIKLWxVEUvodIHz7jhiJkC2QmFBPUGIQ=w1920-h1080-k-no;FALSE;48.857.807;2.346.889;+33 1 42 36 74 03;75001;950;café le Zimmer;4.1;"https://www.google.com/maps/place/caf%C3%A9+le+Zimmer/@48.857807,2.3447003,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1fb3c99123:0xc389bf079355e26!8m2!3d48.857807!4d2.346889?hl=fr";lezimmer.com
"1 Pl. du Châtelet, 75001 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipOhYS-bYd19UXstvRtGWmMCgkTHyDlVycQzmrOe=w1920-h1080-k-no;FALSE;488.574.735;23.466.606;+33 1 42 33 79 27;75001;530;Au Vieux Châtelet;3.8;"https://www.google.com/maps/place/Au+Vieux+Ch%C3%A2telet/@48.8574729,2.3444652,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1fb3c99123:0x630cbc962268b!8m2!3d48.8574735!4d2.3466606?hl=fr";sites.google.com
"6 Rue du Roule, 75001 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipM06s2f9i7tD5YLTlyBLX0IOS2ShMfJg04H1K46=w1920-h1080-k-no;FALSE;488.603.912;23.436.978;+33 1 42 36 36 30;75001;100;Tabac du Roule;3.9;"https://www.google.com/maps/place/Tabac+du+Roule/@48.8603934,2.3414988,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e21ec6aaa01:0x1ad3fd15823ab8bd!8m2!3d48.8603912!4d2.3436978?hl=fr";coupons-statuts.jimdofree.com
"108 Rue Réaumur, 75002 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipPNieoNDvdC7nkl7RpzlXx6AZ-3A8gtrydK_Zc_=w1920-h1080-k-no;FALSE;488.674.934;23.472.268;+33 6 17 66 27 98;75002;169;L’Empire;4.5;"https://www.google.com/maps/place/L%E2%80%99Empire/@48.8675181,2.3450493,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e17bfcce283:0xd959d5039dfcbff6!8m2!3d48.8674934!4d2.3472268?hl=fr";
"1 Bd des Italiens, 75002 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipMgkL9-jsv4UYxY9gz6V8UEk1wTIURuDGAj0oP3=w1920-h1080-k-no;FALSE;48.871.689;2.339.763;+33 1 42 96 61 20;75002;1183;Brasserie Le Cardinal;3.7;"https://www.google.com/maps/place/Brasserie+Le+Cardinal/@48.871689,2.3375743,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e39531e2da9:0xc6cd7b069cc33aee!8m2!3d48.871689!4d2.339763?hl=fr";lecardinalparis.fr
"164 Rue Saint-Honoré, 75001 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipMWyfGstZjPBwpwmttN7cf2I_tSFi21u-n_EFUc=w1920-h1080-k-no;FALSE;488.622.033;23.397.988;+33 1 42 60 27 66;75001;923;Le Café Plume;4.1;"https://www.google.com/maps/place/Le+Caf%C3%A9+Plume/@48.862231,2.3375563,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e23f6ea4eb9:0x359969730aebe80a!8m2!3d48.8622033!4d2.3397988?hl=fr";cafeplume-paris.fr
"29 Rue du Pont Neuf, 75001 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipNr6avXi1t2Z3B9EP4wAsh9i7efwSqRP_lM-LLq=w1920-h1080-k-no;FALSE;488.610.094;23.446.163;+33 1 44 76 00 02;75001;261;Le Saint Honoré;3.6;"https://www.google.com/maps/place/Le+Saint+Honor%C3%A9/@48.8610428,2.3424419,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e21fc1e0fd5:0x32cd0e0e5e50cc99!8m2!3d48.8610094!4d2.3446163?hl=fr";business.site
"57 Rue Montorgueil, 75002 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipMs9Wuq-4EUAY63gcoUrpmYlHaTyDUs9L-HiGef=w1920-h1080-k-no;FALSE;488.654.979;23.469.084;+33 1 42 33 20 40;75002;818;Café du centre;4;"https://www.google.com/maps/place/Caf%C3%A9+du+centre/@48.8654825,2.3447154,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e183dab6b5f:0xc37e5aec31b70098!8m2!3d48.8654979!4d2.3469084?hl=fr";lecafeducentre.com
"49 Rue Saint-Honoré, 75001 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipOpHhHDhcYQyYnzh_z2Pl5VgSyn2cF9pvo-xesu=w1920-h1080-k-no;FALSE;488.609.133;23.451.743;+33 1 40 26 46 61;75001;640;Le Sous Bock;3.9;"https://www.google.com/maps/place/Le+Sous+Bock/@48.8608657,2.3429408,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1f56a607ad:0x71b9ca0cf8c56e91!8m2!3d48.8609133!4d2.3451743?hl=fr";facebook.com
"87 Rue des Archives, 75003 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipOVmTwT4sBykySw0UZghsq66SFqru1Q0zcXsijN=w1920-h1080-k-no;FALSE;488.636.214;23.608.981;+33 1 42 72 65 20;75003;498;Le Sancerre;4.1;"https://www.google.com/maps/place/Le+Sancerre/@48.863639,2.3586843,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e05cdd1bb1b:0x8a7e715a272da965!8m2!3d48.8636214!4d2.3608981?hl=fr";lesancerre3.com
"60 Rue de Turbigo, 75003 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipMnbe1NFXtu5SuRH6lxIagJcovYgSw0DeiY7y0U=w1920-h1080-k-no;FALSE;488.658.832;23.584.167;+33 1 40 09 23 72;75003;361;L'Adresse;4.1;"https://www.google.com/maps/place/L'Adresse/@48.8658618,2.3563061,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e05624c22fd:0x57a8b892c9303b2f!8m2!3d48.8658832!4d2.3584167?hl=fr";brasserie-ladresse.fr
"57 Rue de Turbigo, 75003 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipONzvg-ciCGeyt4KQeoYRMHE_FWVuu4pemMIxB-=w1920-h1080-k-no;FALSE;488.657.043;23.566.646;+33 1 48 04 07 55;75003;242;Café Leonard;3.9;"https://www.google.com/maps/place/Caf%C3%A9+Leonard/@48.8657127,2.3544714,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e05547799eb:0xbf80ffbe8279d6e3!8m2!3d48.8657043!4d2.3566646?hl=fr";cafeleonard.fr
"59 Rue des Archives, 75003 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/proxy/ukxXVnPrbEJS9mRac9D39Qpd40lNhPtndeg-rh2hdMyBYHuFggNfYf8u21Oc8YSAEA1jvwEITpHpYD9lajWr6Emvo48vzB9uEKsC4i65BuB9ujtaomnEvbxpaqJAfEY14R5bm5sNhwjzYF2WswwzyJHM_g3V3FpqA1OGY9sDUnHK=w1920-h1080-k-no;FALSE;488.618.787;23.587.715;+33 1 42 74 03 13;75003;64;Archi'Bar;4.2;"https://www.google.com/maps/place/Archi'Bar/@48.8619145,2.3565486,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e04847790f1:0x642c718e8edb3bab!8m2!3d48.8618787!4d2.3587715?hl=fr";
"54 Rue de Turbigo, 75003 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipPE2S1ZdWc9WgfTBUdHSVMdL7hm-pG2nyVSFuLJ=w1920-h1080-k-no;FALSE;488.655.751;23.572.422;+33 1 48 87 79 30;75003;617;L'Absinthe Café;4.2;"https://www.google.com/maps/place/L'Absinthe+Caf%C3%A9/@48.8655833,2.3550891,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e0550f2433b:0x3db6f1a96083ea0c!8m2!3d48.8655751!4d2.3572422?hl=fr";
"9 Rue au Maire, 75003 Paris, France";Brasserie;Paris;https://lh5.googleusercontent.com/p/AF1QipNx1mqbaUSvmRpVjS8JN0g8Qarja1CmtAfGQhm_=w1920-h1080-k-no;FALSE;48.864.486;23.569.674;+33 1 42 72 44 42;75003;667;L'Attirail;4.2;"https://www.google.com/maps/place/L'Attirail/@48.8644942,2.3547824,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e05373412eb:0x31eb06ab60851431!8m2!3d48.864486!4d2.3569674?hl=fr";lattirail.fr
