"address","categoryName","city","countryCode","imageUrls/0","isAdvertisement","locatedIn","location/lat","location/lng","neighborhood","orderBy/0/name","orderBy/0/url","orderBy/1/name","orderBy/1/url","orderBy/2/name","orderBy/2/url","permanentlyClosed","phone","placeId","plusCode","postalCode","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
"2 Rue Poussin, 75016 Paris, France","Brasserie","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOUet1vMxQxh0QVOqrxE5wLFXj22FowJm-VXLBp=w1920-h1080-k-no","false",,"48.8490847","2.2660378","2 Rue Poussin",,,,,,,"false","+33 1 42 88 78 46","ChIJdRL-56965kcRVmVbdrSKd-o","R7X8+JC Paris, France","75016","84","229","96","82","6","32","13","2021-08-07T18:30:51.391Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8620679,2.2394451,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"2 Rue Poussin",,"false","Bistrot Poussin","4.1","https://www.google.com/maps/place/Bistrot+Poussin/@48.8490855,2.2638569,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67aafe7fe1275:0xea778ab4765b6556!8m2!3d48.8490847!4d2.2660378?hl=fr","fr-fr.facebook.com"
"8 Quai Saint-Exupéry, 75016 Paris, France","Brasserie","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipPAf01UP0TETx53MZ_I79ZXWW_f5Y6-IXN4qBAC=w1920-h1080-k-no","false",,"48.8379186","2.2650862","8 Quai Saint-Exupéry",,,,,,,"false",,"ChIJd4GWo6J65kcR5UU9-OG1GZU","R7Q8+52 Paris, France","75016","83","698","307","232","67","67","25","2021-08-07T18:31:09.246Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8620679,2.2394451,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"8 Quai Saint-Exupéry",,"false","Trinquet Village","4","https://www.google.com/maps/place/Trinquet+Village/@48.8379307,2.2628702,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67aa2a3968177:0x9519b5e1f83d45e5!8m2!3d48.8379186!4d2.2650862?hl=fr","trinquet-village.fr"
"24 Rue Lauriston, 75016 Paris, France","Bureau de tabac","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipNq5xvpXu4TaPf-8Pp4CSwTc_mMEvygOrGvCNPK=w1920-h1080-k-no","false",,"48.8712518","2.2919029","24 Rue Lauriston",,,,,,,"false","+33 6 49 16 60 37","ChIJ3UfjZu5v5kcR25cT1chF1UI","V7CR+GP Paris, France","75016","82","4","1","0","3","0","0","2021-08-07T18:31:18.644Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8620679,2.2394451,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"24 Rue Lauriston",,"false","Tabac Du Dome","2","https://www.google.com/maps/place/Tabac+Du+Dome/@48.8713003,2.2896452,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fee66e347dd:0x42d545c8d51397db!8m2!3d48.8712518!4d2.2919029?hl=fr","tabac-du-dome.business.site"
"1 Bd Murat, 75016 Paris, France","Restaurant","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipMG0Xm14sFGdjXmmU-Tl7JxlFByi-uU-ACOIoNg=w1920-h1080-k-no","false",,"48.8477393","2.2590255","1 Bd Murat","restaurant-lemurat.com","https://restaurant-lemurat.com/reservation","thefork.fr","https://www.thefork.fr/restaurant/le-murat-r4578?cc=18174-54f",,,"false","+33 1 46 51 33 17","ChIJVa3oV7d65kcRakWaqJr1dj8","R7X5+3J Paris, France","75016","81","855","405","300","29","96","25","2021-08-07T18:31:29.275Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8571836,2.242972,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"1 Bd Murat",,"false","Le Murat","4.2","https://www.google.com/maps/place/Le+Murat/@48.847722,2.2569174,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67ab757e8ad55:0x3f76f59aa89a456a!8m2!3d48.8477393!4d2.2590255?hl=fr","restaurant-lemurat.com"
"207 Av. Charles de Gaulle, 92200 Neuilly-sur-Seine, France","Pub","Neuilly-sur-Seine","FR","https://lh5.googleusercontent.com/p/AF1QipMWbJB42yfAEbyFM9hBLcS3I_eXUKRsJSrEjiap=w1920-h1080-k-no-pi-10-ya80-ro0-fo100","false",,"48.8847298","2.2594329","207 Av. Charles de Gaulle","thefork.fr","https://www.thefork.fr/restaurant/big-ben-english-pub-neuilly-r200942?cc=18174-54f",,,,,"false","+33 1 47 47 44 44","ChIJLVXq9mxl5kcRWRh73Ll-Voo","V7M5+VQ Neuilly-sur-Seine, France","92200","80","847","277","295","63","162","50","2021-08-07T18:31:36.473Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8571836,2.242972,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"207 Av. Charles de Gaulle",,"false","Big Ben","3.8","https://www.google.com/maps/place/Big+Ben/@48.8847044,2.2572264,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6656cf6ea552d:0x8a567eb9dc7b1859!8m2!3d48.8847298!4d2.2594329?hl=fr",
"131 Boulevard Exelmans, 75016 Paris, France","Restaurant","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOf-rCNhpW6veSVxIZxfSR1UDiBAY3ILU9GXC34=w1920-h1080-k-no","false",,"48.8473376","2.258932","131 Boulevard Exelmans","lesdeuxstations.com","https://www.lesdeuxstations.com/o/reservation/",,,,,"false","+33 1 46 51 89 19","ChIJ7yHm-rl65kcRKHLMAGMYgPk","R7W5+WH Paris, France","75016","79","582","228","214","41","78","21","2021-08-07T18:31:43.489Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8571836,2.242972,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"131 Boulevard Exelmans",,"false","Les Deux Stations","4","https://www.google.com/maps/place/Les+Deux+Stations/@48.8473429,2.2567226,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67ab9fae621ef:0xf980186300cc7228!8m2!3d48.8473376!4d2.258932?hl=fr","lesdeuxstations.com"
"8 bis Rue Verderet, 75016 Paris, France","Restaurant","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipMh76y2_CJAeon6fPVOiRH3jrEIwBfSzlvH1uuR=w1920-h1080-k-no","false",,"48.8470338","2.2681813","8 bis Rue Verderet","petitbistrotdauteuil.fr","https://petitbistrotdauteuil.fr/fr/booking",,,,,"false","+33 1 42 30 56 27","ChIJA6XInKV65kcRkPhMLZcFWO8","R7W9+R7 Paris, France","75016","78","542","231","191","41","58","21","2021-08-07T18:31:50.787Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8571836,2.242972,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"8 bis Rue Verderet",,"false","Petit Bistrot d'Auteuil","4","https://www.google.com/maps/place/Petit+Bistrot+d'Auteuil/@48.8470578,2.2659577,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67aa59cc8a503:0xef5805972d4cf890!8m2!3d48.8470338!4d2.2681813?hl=fr","petitbistrotdauteuil.fr"
"70 Av. Kléber, 75116 Paris, France","Brasserie","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOY87luMKpqmhFZGaZpC3Z4z_1tloiXAOgKb4rH=w1920-h1080-k-no","false",,"48.8676098","2.2902267","70 Av. Kléber",,,,,,,"false","+33 1 45 53 74 38","ChIJZ6Fi9O9v5kcREEc6C2oeyC0","V79R+33 Paris, France","75116","77","138","64","41","11","20","2","2021-08-07T18:31:57.492Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8571836,2.242972,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"70 Av. Kléber",,"false","Le Corona Impérial","4.1","https://www.google.com/maps/place/Le+Corona+Imp%C3%A9rial/@48.8676402,2.2879646,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66feff462a167:0x2dc81e6a0b3a4710!8m2!3d48.8676098!4d2.2902267?hl=fr","facebook.com"
"63 Av. Mozart, 75016 Paris, France","Brasserie","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOSn6Y3t1FC02Ke5ZX8ffJQTLVqacWDmZc1CnYi=w1920-h1080-k-no","false",,"48.8540475","2.2691788","63 Av. Mozart","thefork.fr","https://www.thefork.fr/restaurant/macis-cafe-r380075?cc=18174-54f",,,,,"false","+33 1 42 88 24 93","ChIJ5f8kUVVl5kcRmBHh-jxgjRE","V739+JM Paris, France","75016","76","162","76","54","6","19","7","2021-08-07T18:32:04.100Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8571836,2.242972,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"63 Av. Mozart",,"false","Le Macis Café","4.2","https://www.google.com/maps/place/Le+Macis+Caf%C3%A9/@48.8540485,2.2669859,17z/data=!3m1!4b1!4m5!3m4!1s0x47e665555124ffe5:0x118d603cfae11198!8m2!3d48.8540475!4d2.2691788?hl=fr","macis16.eatbu.com"
"24 Boulevard Exelmans, 75016 Paris, France","Brasserie","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipMs6522ySHHjoMLp9skUqrIeGDnpzkqhwbe1ytM=w1920-h1080-k-no","false",,"48.8410311","2.2651624","24 Boulevard Exelmans",,,,,,,"false","+33 9 53 63 92 58","ChIJUbP8M6N65kcRSjUpH_OdaHg","R7R8+C3 Paris, France","75016","75","116","46","26","17","13","14","2021-08-07T18:32:10.816Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8571836,2.242972,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"24 Boulevard Exelmans",,"false","Comptoir du 16","3.6","https://www.google.com/maps/place/Comptoir+du+16/@48.8410566,2.263019,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67aa333fcb351:0x78689df31f29354a!8m2!3d48.8410311!4d2.2651624?hl=fr","comptoirdu16.eatbu.com"
"1 Rue Jean Bologne, 75016 Paris, France","Restaurant français","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipPIuWwdANIn08brWqmAX6Ui4XcK7FlljAvBkwdd=w1920-h1080-k-no","false",,"48.8565181","2.2798805","1 Rue Jean Bologne","thefork.fr","https://www.thefork.fr/restaurant/le-bistrot-des-vignes-r301915?cc=18174-54f",,,,,"false","+33 1 45 27 76 64","ChIJoe4QNQBw5kcRQ_FFanueYKw","V74H+JW Paris, France","75016","74","205","106","76","2","15","6","2021-08-07T18:32:18.710Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8571836,2.242972,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"1 Rue Jean Bologne",,"false","Le Bistrot des Vignes","4.4","https://www.google.com/maps/place/Le+Bistrot+des+Vignes/@48.8565369,2.277662,17z/data=!3m1!4b1!4m5!3m4!1s0x47e670003510eea1:0xac609e7b6a45f143!8m2!3d48.8565181!4d2.2798805?hl=fr","bistrotdesvignes.fr"
"54 Av. Kléber, 75116 Paris, France","Brasserie","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipM-sf5J5TtztgP8ythHnmr4RvAommdubd6TMQyG=w1920-h1080-k-no","false",,"48.8688506","2.2911856","54 Av. Kléber",,,,,,,"false","+33 1 83 91 60 32","ChIJGdmmvO9v5kcR9NAd4ik9_2E","V79R+GF Paris, France","75116","73","217","96","57","29","25","10","2021-08-07T18:32:25.324Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8571836,2.242972,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"54 Av. Kléber",,"false","le Copernic","3.8","https://www.google.com/maps/place/le+Copernic/@48.8688575,2.2889576,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fefbca6d919:0x61ff3d29e21dd0f4!8m2!3d48.8688506!4d2.2911856?hl=fr","lecopernic-paris.fr"
"Av. de l'Hippodrome, 75016 Paris, France","Bar","Paris","FR","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OfnSWkx6C8edHcU0Y20aCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.46286&pitch=0&thumbfov=100","false","Situé dans : Bois de Boulogne","48.8581016","2.2553029","Av. de l'Hippodrome",,,,,,,"false",,"ChIJtymYrUpl5kcR36R-AErQNnY","V754+64 Paris, France","75016","72","18","7","8","1","2","0","2021-08-07T18:32:31.499Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8571836,2.242972,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"Av. de l'Hippodrome",,"false","La Pelouse de Saint-Cloud","4.1","https://www.google.com/maps/place/La+Pelouse+de+Saint-Cloud/@48.8581016,2.2531142,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6654aad9829b7:0x7636d04a007ea4df!8m2!3d48.8581016!4d2.2553029?hl=fr",
"16 Av. du Président Kennedy, 75016 Paris, France","Bar-tabac","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipMTrO6EaW-KYrDfB-LI7vzr67Sk43UxIomdGcs=w1920-h1080-k-no","false",,"48.8570587","2.2865306","16 Av. du Président Kennedy",,,,,,,"false","+33 1 40 50 95 89","ChIJfYJmmQJw5kcROhI49ihxADU","V74P+RJ Paris, France","75016","71","123","53","24","12","26","8","2021-08-07T18:32:38.830Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8571836,2.242972,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"16 Av. du Président Kennedy",,"false","Tabac Kennedy Eiffel","3.8","https://www.google.com/maps/place/Tabac+Kennedy+Eiffel/@48.8570549,2.2843945,17z/data=!3m1!4b1!4m5!3m4!1s0x47e670029966827d:0x35007128f638123a!8m2!3d48.8570587!4d2.2865306?hl=fr",
"20 Av. Kléber, 75016 Paris, France","Brasserie","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipNylthqB13QiuC-jvMhCFTFLxJPn6ijRwFh4bD1=w1920-h1080-k-no","false",,"48.8712024","2.2928914","20 Av. Kléber",,,,,,,"false","+33 1 45 57 50 51","ChIJBdQ8je5v5kcRp9jlz0_5a8c","V7CV+F4 Paris, France","75016","70","152","73","40","10","21","8","2021-08-07T18:32:45.694Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8571836,2.242972,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"20 Av. Kléber",,"false","L'Etoile Vénitienne","4","https://www.google.com/maps/place/L'Etoile+V%C3%A9nitienne/@48.8712079,2.2906855,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fee8d3cd405:0xc76bf94fcfe5d8a7!8m2!3d48.8712024!4d2.2928914?hl=fr",
"48 Av. de New York, 75016 Paris, France","Brasserie","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipPF6-x-F015G3dwHVYut4KHa-5Y0tq9Gf1Cgwml=w1920-h1080-k-no","false",,"48.8625659","2.2936261","48 Av. de New York","thefork.fr","https://www.thefork.fr/restaurant/le-new-york-r387151?cc=18174-54f",,,,,"false","+33 1 40 76 09 71","ChIJx9XbDuRv5kcRX460UD5CAs8","V77V+2F Paris, France","75016","69","941","533","251","42","95","20","2021-08-07T18:32:52.795Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8571836,2.242972,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"48 Av. de New York",,"false","Le New York","4.3","https://www.google.com/maps/place/Le+New+York/@48.8625659,2.2914374,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fe40edbd5c7:0xcf02423e50b48e5f!8m2!3d48.8625659!4d2.2936261?hl=fr","lenewyorkrestaurant.fr"
"188 Av. de Versailles, 75016 Paris, France","Bureau de tabac","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOh70ic-sYsfdlEtaMW79lAKJDx9fMaDP6T9K9-=w1920-h1080-k-no","false",,"48.8393981","2.2615075","188 Av. de Versailles",,,,,,,"false","+33 1 42 88 05 09","ChIJo-Adob165kcRVcTeC8wdlWk","R7Q6+QM Paris, France","75016","68","82","34","15","11","16","6","2021-08-07T18:32:59.498Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8571836,2.242972,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"188 Av. de Versailles",,"false","Le Havane","3.7","https://www.google.com/maps/place/Le+Havane/@48.839442,2.2594499,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67abda11de0a3:0x69951dcc0bdec455!8m2!3d48.8393981!4d2.2615075?hl=fr","business.site"
"41 Rue Poussin, 75016 Paris, France","Restaurant français","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipP_NKNIIcSd6VQFWI4rYE00q5w2axI_8DfDXww=w1920-h1080-k-no","false",,"48.8483368","2.2607449","41 Rue Poussin","le-41.fr","http://le-41.fr/reservations/","thefork.fr","https://www.thefork.fr/restaurant/le-forty-one-r205321?cc=18174-54f",,,"false","+33 1 47 43 07 13","ChIJ0zM9o7B65kcRzD4s7ijsotM","R7X6+88 Paris, France","75016","67","57","29","12","5","8","3","2021-08-07T18:33:05.626Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8571836,2.242972,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"41 Rue Poussin",,"false","Le Forty One","4","https://www.google.com/maps/place/Le+Forty+One/@48.8483047,2.2585662,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67ab0a33d33d3:0xd3a2ec28ee2c3ecc!8m2!3d48.8483368!4d2.2607449?hl=fr","le41.paris"
"34 Rue de l'Annonciation, 75016 Paris, France","Restaurant français","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOo-0gnjxGjg_Wl1bKOpo9IIB-V2X731zgbK7k1=w1920-h1080-k-no","false",,"48.857204","2.2785866","34 Rue de l'Annonciation",,,,,,,"false","+33 1 42 88 60 55","ChIJpfoxHwBw5kcRZ1RnJBxFk38","V74H+VC Paris, France","75016","66","107","52","28","5","18","4","2021-08-07T18:33:12.417Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8571836,2.242972,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"34 Rue de l'Annonciation",,"false","Le Rallye Passy","4.1","https://www.google.com/maps/place/Le+Rallye+Passy/@48.8572222,2.2764224,17z/data=!3m1!4b1!4m5!3m4!1s0x47e670001f31faa5:0x7f93451c24675467!8m2!3d48.857204!4d2.2785866?hl=fr",
"116 Av. du Président Kennedy, 75016 Paris, France","Restaurant","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipP-tFrPpfK7FVj5kO0cLPiNFjl7LhjJcyM7kRnB=w1920-h1080-k-no","false","Situé dans : Maison de la Radio et de la Musique - Radio France","48.8520959","2.2791847","116 Av. du Président Kennedy","radioeat.com","https://www.radioeat.com/contact",,,,,"false","+33 1 47 20 00 29","ChIJQfF2MAFw5kcRpc1lq1gz1c0","V72H+RM Paris, France","75016","65","360","154","123","20","49","14","2021-08-07T18:33:18.761Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8571836,2.242972,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"116 Av. du Président Kennedy",,"false","Radioeat","4.1","https://www.google.com/maps/place/Radioeat/@48.8521079,2.2769809,17z/data=!3m1!4b1!4m5!3m4!1s0x47e670013076f141:0xcdd53358ab65cda5!8m2!3d48.8520959!4d2.2791847?hl=fr","radioeat.com"
"59 Av. Mozart, 75016 Paris, France","Brasserie","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOGFP0ES7AA2BfskhH50R4PJRoNRjru4YMSLF_h=w1920-h1080-k-no","false",,"48.8545902","2.269492","59 Av. Mozart",,,,,,,"false","+33 1 42 24 69 05","ChIJr1_SWqx65kcRZ1-eejyFZ0Q","V739+RQ Paris, France","75016","64","754","376","250","23","83","22","2021-08-07T18:33:25.705Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8571836,2.242972,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"59 Av. Mozart",,"false","Bô-zinc","4.2","https://www.google.com/maps/place/B%C3%B4-zinc/@48.8546037,2.2673112,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67aac5ad25faf:0x4467853c7a9e5f67!8m2!3d48.8545902!4d2.269492?hl=fr",
"11 bis Av. de Versailles, 75016 Paris, France","Restaurant de fruits de mer","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOp5fYOFsomleqOKD0zwBLrn_FUyQ0mXIuLn4bc=w1920-h1080-k-no","false",,"48.8504083","2.2772747","11 bis Av. de Versailles","deliveroo.fr","https://deliveroo.fr/menu/paris/Jasmin/bar-a-iode-mirabeau?utm_medium=affiliate&utm_source=google_maps_link",,,,,"false","+33 1 46 51 40 84","ChIJN_X32I9x5kcRRJE_Af1sWIA","V72G+4W Paris, France","75016","63","81","62","8","3","8","0","2021-08-07T18:33:31.899Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8571836,2.242972,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"11 bis Av. de Versailles",,"false","Bar à iode Mirabeau","4.6","https://www.google.com/maps/place/Bar+%C3%A0+iode+Mirabeau/@48.8503741,2.2751326,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6718fd8f7f537:0x80586cfd013f9144!8m2!3d48.8504083!4d2.2772747?hl=fr","baraiode.fr"
"11 Rue Spontini, 75016 Paris, France","Restaurant","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipMHBDg3Wxfmn1F1HJE27sRhVupRtviXoDVmityL=w1920-h1080-k-no","false",,"48.8700153","2.2784969","11 Rue Spontini","thefork.fr","https://www.thefork.fr/restaurant/ensemble-r411181?cc=18174-54f",,,,,"false","+33 1 45 05 14 87","ChIJNyYpusNv5kcR4k5af4V7zdQ","V79H+XC Paris, France","75016","62","95","70","19","1","3","2","2021-08-07T18:33:38.505Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8571836,2.242972,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"11 Rue Spontini",,"false","Restaurant Ensemble","4.6","https://www.google.com/maps/place/Restaurant+Ensemble/@48.8699932,2.2763967,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fc3ba292637:0xd4cd7b857f5a4ee2!8m2!3d48.8700153!4d2.2784969?hl=fr","restaurant-ensemble.com"
"33 Rue Guersant, 75017 Paris, France","Restaurant","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipPkE7v1rDbhSktGDW9BuDCx1wgUYVTp4pmPV__p=w1920-h1080-k-no","true",,"48.8816757","2.2889163","33 Rue Guersant","enface-restaurant.com","http://www.enface-restaurant.com/",,,,,"false","+33 1 47 64 10 93","ChIJWXMHzipv5kcR6Qaezdt1mWQ","V7JQ+JG Paris, France","75017","61","83","67","11","1","4","0","2021-08-07T18:33:45.468Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8571836,2.242972,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"33 Rue Guersant",,"false","En Face","4.7","https://www.google.com/maps/place/En+Face/@48.8816092,2.2865956,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f2ace077359:0x649975dbcd9e06e9!8m2!3d48.8816757!4d2.2889163?hl=fr","enface-restaurant.com"
"120 Rue Michel Ange, 75016 Paris, France","Brasserie","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOtZCv1nF0tRID1fg7utkv0nI3cPgb7iA2_0hQZ=w1920-h1080-k-no","false",,"48.8385861","2.2572556","120 Rue Michel Ange",,,,,,,"false","+33 1 46 51 22 58","ChIJOZr7Ir565kcRN5_xjjC56fI","R7Q4+CV Paris, France","75016","60","783","231","233","84","179","56","2021-08-07T18:33:53.352Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8572251,2.2407632,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"120 Rue Michel Ange",,"false","Aux Trois Obus","3.6","https://www.google.com/maps/place/Aux+Trois+Obus/@48.8385948,2.255045,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67abe22fb9a39:0xf2e9b9308ef19f37!8m2!3d48.8385861!4d2.2572556?hl=fr","auxtroisobus.com"
"61 Av. de la Grande Armée, 75116 Paris, France","Bar","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOqmC4P0k-yq5iG9eFbSXE13TBka5Ww7yM2F98q=w1920-h1080-k-no","false",,"48.8757424","2.2872474","61 Av. de la Grande Armée",,,,,,,"false","+33 1 45 00 46 24","ChIJARfX4fJv5kcR_jOB54KZ__M","V7GP+8W Paris, France","75116","58","777","275","265","48","149","40","2021-08-07T18:33:59.757Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8572251,2.2407632,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"61 Av. de la Grande Armée",,"false","Le Touring","3.9","https://www.google.com/maps/place/Le+Touring/@48.8757831,2.2851436,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66ff2e1d71701:0xf3ff9982e78133fe!8m2!3d48.8757424!4d2.2872474?hl=fr","letouring-restaurant.fr"
"6 Rue Georges Bizet, 75116 Paris, France","Restaurant français","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipMgo8gtje4Yzie3WCNDs1AD2yXZu11mkifnLFed=w1920-h1080-k-no","false",,"48.8667767","2.2987104","6 Rue Georges Bizet",,,,,,,"false","+33 1 47 23 85 41","ChIJrw573Odv5kcRLdi0Ixb-BVc","V78X+PF Paris, France","75116","57","286","230","44","4","8","0","2021-08-07T18:34:06.377Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+16,+Paris/@48.8572251,2.2407632,13z/data=!3m1!4b1!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 16, Paris",,"6 Rue Georges Bizet",,"false","Le bizetro","4.7","https://www.google.com/maps/place/Le+bizetro/@48.8668005,2.2965603,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fe7dc7b0eaf:0x5705fe1623b4d82d!8m2!3d48.8667767!4d2.2987104?hl=fr",
